Participant,Item,Condition,R1,R2,R3,R4,R5,R6
8,17,2,0,100,0,0,0,0
9,17,1,0,100,0,0,100,0
10,17,2,0,0,0,0,0,100
11,17,1,0,0,0,0,0,100
12,17,2,0,0,0,0,0,0
13,17,1,0,100,100,0,0,0
14,17,2,0,100,0,0,0,0
15,17,1,0,100,0,0,0,100
16,17,2,0,0,0,0,0,100
17,17,1,0,0,0,0,0,0
18,17,2,0,100,0,0,0,0
19,17,1,0,0,0,0,0,100
20,17,2,0,0,100,0,0,0
21,17,1,0,0,100,0,0,100
22,17,2,0,0,0,0,0,100
23,17,1,0,0,0,0,0,100
24,17,2,0,100,0,0,100,0
25,17,1,0,0,100,0,0,100
26,17,2,0,100,0,0,0,0
27,17,1,0,0,0,0,0,100
28,17,2,0,0,0,0,0,100
29,17,1,0,0,0,0,0,100
30,17,2,0,100,0,0,0,0
31,17,1,0,0,0,0,0,100
32,17,2,0,0,100,0,0,0
33,17,1,0,0,0,0,0,0
34,17,2,0,0,0,0,0,100
36,17,1,0,0,0,0,0,100
37,17,2,0,100,0,100,0,0
38,17,1,0,0,0,0,0,0
39,17,2,0,0,0,0,0,0
40,17,1,0,0,0,0,0,100
41,17,2,0,0,0,0,0,0
1,18,2,0,0,0,0,0,100
2,18,1,0,100,0,100,0,100
3,18,2,0,0,0,0,0,0
4,18,1,0,100,0,0,0,100
5,18,2,0,0,100,0,0,100
6,18,1,0,0,0,0,0,0
7,18,2,0,0,0,0,0,100
8,18,1,0,100,0,0,0,0
9,18,2,0,100,100,0,0,100
10,18,1,0,0,0,0,0,0
11,18,2,0,100,0,0,0,100
12,18,1,0,0,0,0,0,0
13,18,2,0,100,0,0,0,100
14,18,1,0,0,0,0,0,100
15,18,2,0,100,100,100,0,100
16,18,1,0,100,0,0,0,100
17,18,2,0,100,0,0,0,100
18,18,1,0,100,0,100,100,0
19,18,2,0,0,0,0,0,0
20,18,1,0,0,0,0,0,100
21,18,2,0,100,0,100,0,100
22,18,1,0,0,0,0,0,100
23,18,2,0,0,0,0,0,100
24,18,1,0,100,0,0,0,100
25,18,2,0,0,0,0,0,100
26,18,1,0,0,0,0,0,100
27,18,2,0,100,0,0,0,100
28,18,1,0,0,0,100,0,0
29,18,2,0,0,0,0,0,0
30,18,1,0,100,0,0,0,0
31,18,2,0,0,0,0,0,0
32,18,1,0,0,0,100,0,0
33,18,2,0,0,0,0,0,100
34,18,1,0,0,0,0,0,0
35,18,2,0,0,0,0,0,100
37,18,1,0,100,0,0,0,0
38,18,2,0,0,0,0,0,0
39,18,1,0,0,100,0,0,100
40,18,2,0,0,0,0,0,100
41,18,1,0,0,0,0,0,0
1,19,1,0,0,0,0,0,0
2,19,2,0,100,0,100,0,100
3,19,1,0,0,0,0,0,100
4,19,2,0,0,0,0,100,100
5,19,1,0,0,0,100,0,0
6,19,2,0,100,0,0,0,100
7,19,1,0,0,0,0,0,0
8,19,2,0,100,0,0,0,0
9,19,1,0,0,0,100,0,0
10,19,2,0,0,0,0,0,0
11,19,1,0,0,0,0,100,100
12,19,2,0,0,0,0,0,0
13,19,1,0,100,0,0,0,0
14,19,2,0,0,0,0,0,0
15,19,1,0,0,0,0,100,0
16,19,2,0,0,0,0,0,0
17,19,1,0,0,0,0,0,100
18,19,2,0,0,100,0,100,0
19,19,1,0,100,0,0,0,0
20,19,2,0,0,0,0,0,0
21,19,1,0,0,0,0,0,0
22,19,2,0,0,0,0,0,100
23,19,1,0,0,0,0,0,0
24,19,2,0,0,0,0,0,100
25,19,1,0,0,0,0,0,100
26,19,2,0,0,100,0,0,100
27,19,1,0,0,0,0,0,0
28,19,2,0,0,0,0,0,0
29,19,1,0,0,0,0,0,100
30,19,2,0,0,100,0,0,0
31,19,1,0,100,0,0,0,0
32,19,2,0,100,0,0,0,0
33,19,1,0,0,0,0,0,0
34,19,2,0,0,0,0,0,0
36,19,1,0,0,0,0,0,100
37,19,2,0,0,0,0,100,100
38,19,1,0,0,0,0,0,0
39,19,2,0,0,100,0,0,100
40,19,1,0,0,0,0,0,100
41,19,2,0,0,0,0,0,0
1,20,2,0,0,0,0,0,100
2,20,1,0,0,0,0,0,100
3,20,2,0,0,0,0,0,0
4,20,1,0,0,0,0,0,100
5,20,2,0,0,0,100,0,100
6,20,1,0,0,0,100,0,100
7,20,2,0,0,0,0,100,100
8,20,1,0,100,0,0,0,0
9,20,2,0,100,0,0,0,100
10,20,1,0,0,0,0,0,0
11,20,2,0,0,100,0,0,100
12,20,1,0,0,0,0,0,0
13,20,2,0,0,0,0,0,100
14,20,1,0,0,100,0,0,0
15,20,2,0,0,0,0,0,0
16,20,1,0,0,0,0,0,100
17,20,2,0,0,0,0,0,0
18,20,1,0,0,100,0,0,100
19,20,2,0,100,0,0,0,0
20,20,1,0,0,0,0,0,0
21,20,2,0,0,0,0,0,0
22,20,1,0,100,0,0,0,0
23,20,2,0,100,0,0,0,0
24,20,1,0,100,0,0,0,100
25,20,2,0,0,0,0,0,0
26,20,1,0,0,0,100,0,0
27,20,2,0,0,0,0,0,100
28,20,1,0,0,0,0,0,100
29,20,2,0,0,100,0,0,100
30,20,1,0,100,0,0,0,0
31,20,2,0,0,0,0,0,0
32,20,1,0,0,0,0,0,0
33,20,2,0,0,0,0,0,0
34,20,1,0,0,0,0,0,0
36,20,2,0,0,100,0,0,100
37,20,1,0,0,100,0,0,0
38,20,2,0,0,0,0,0,100
39,20,1,0,0,100,0,0,0
40,20,2,0,100,0,0,0,0
41,20,1,0,0,0,0,0,100
1,21,1,0,0,0,0,0,0
2,21,2,0,0,0,0,0,0
3,21,1,0,0,0,0,0,0
4,21,2,0,100,0,0,0,100
5,21,1,0,0,0,0,0,100
6,21,2,0,0,0,0,0,100
7,21,1,0,0,0,100,0,0
8,21,2,0,0,0,0,0,0
9,21,1,0,100,0,0,0,0
10,21,2,0,0,0,0,0,0
11,21,1,0,0,100,0,0,100
12,21,2,0,0,0,0,0,0
13,21,1,0,0,0,0,100,0
14,21,2,0,0,0,0,0,0
15,21,1,0,0,100,0,0,100
16,21,2,0,0,0,0,0,0
17,21,1,0,0,0,0,0,100
18,21,2,0,0,100,0,100,0
19,21,1,0,0,0,0,0,100
20,21,2,0,0,0,0,100,0
21,21,1,0,0,0,0,100,100
22,21,2,0,0,0,0,100,100
23,21,1,0,0,0,0,0,0
24,21,2,0,0,0,0,0,100
25,21,1,0,0,0,100,0,100
26,21,2,0,0,0,0,0,100
27,21,1,0,0,100,0,0,0
28,21,2,0,0,0,0,0,0
29,21,1,0,0,0,100,0,0
30,21,2,0,0,100,100,0,0
31,21,1,0,0,0,0,0,100
32,21,2,0,0,0,0,0,0
33,21,1,0,0,0,0,0,100
34,21,2,0,0,0,0,0,0
36,21,1,0,0,0,0,0,100
37,21,2,0,0,0,0,0,0
38,21,1,0,0,0,0,0,0
39,21,2,0,0,0,0,0,0
40,21,1,0,100,0,0,0,0
41,21,2,0,0,0,0,0,0
1,22,2,0,0,0,0,0,0
2,22,1,0,0,0,0,0,100
3,22,2,0,0,0,0,0,0
4,22,1,0,0,0,100,0,100
5,22,2,0,0,0,0,0,100
6,22,1,0,0,0,0,0,0
7,22,2,0,0,0,0,0,100
8,22,1,0,0,100,0,0,0
9,22,2,0,0,100,0,0,100
10,22,1,0,0,0,0,0,100
11,22,2,0,0,0,0,0,100
12,22,1,0,0,0,0,0,0
13,22,2,0,0,100,0,0,0
14,22,1,0,0,0,0,0,100
15,22,2,0,100,0,0,0,0
16,22,1,0,0,0,0,0,0
17,22,2,0,0,0,0,0,0
18,22,1,0,0,0,0,0,100
19,22,2,0,0,0,0,0,0
20,22,1,0,0,0,0,0,0
21,22,2,0,0,0,0,0,100
22,22,1,0,0,0,100,0,100
23,22,2,0,0,100,0,0,0
24,22,1,0,0,100,0,0,100
25,22,2,0,0,0,0,0,100
26,22,1,0,0,0,0,100,100
27,22,2,0,0,0,0,0,100
28,22,1,0,0,0,0,0,100
29,22,2,0,0,0,0,0,100
30,22,1,0,100,100,100,0,0
31,22,2,0,0,0,0,0,0
32,22,1,0,0,0,0,0,0
33,22,2,0,0,0,0,0,100
34,22,1,0,0,0,0,0,0
36,22,2,0,0,0,0,0,0
37,22,1,0,0,0,0,0,0
38,22,2,0,0,0,0,0,0
39,22,1,0,0,0,0,0,100
40,22,2,0,0,0,0,0,100
41,22,1,0,0,0,0,0,0
1,23,1,0,0,0,0,0,100
2,23,2,0,0,0,0,100,100
3,23,1,0,100,0,0,0,0
4,23,2,0,100,0,0,0,100
5,23,1,0,100,0,100,100,100
6,23,2,0,0,0,0,0,100
7,23,1,0,0,0,100,0,0
8,23,2,0,0,0,0,0,0
9,23,1,0,0,0,0,0,0
10,23,2,0,0,0,0,0,100
11,23,1,0,0,0,0,0,100
12,23,2,0,0,0,0,0,0
13,23,1,0,0,0,100,0,0
14,23,2,0,0,0,0,0,0
15,23,1,0,0,0,0,0,0
16,23,2,0,0,0,0,0,0
17,23,1,0,0,0,0,0,100
18,23,2,0,0,0,0,0,100
19,23,1,0,0,0,0,0,0
20,23,2,0,0,0,0,0,100
21,23,1,0,0,0,0,0,0
22,23,2,0,0,0,0,100,100
23,23,1,0,0,0,0,0,100
24,23,2,0,0,0,0,0,100
25,23,1,0,100,0,0,0,0
26,23,2,0,100,0,0,0,100
27,23,1,0,0,0,0,0,100
28,23,2,0,0,0,0,0,0
29,23,1,0,100,0,0,0,100
30,23,2,0,0,100,0,0,100
31,23,1,0,0,0,0,0,100
32,23,2,0,0,0,0,0,0
33,23,1,0,0,0,0,0,0
34,23,2,0,0,0,0,0,100
35,23,1,0,0,0,100,0,0
37,23,2,0,0,0,0,0,100
38,23,1,0,0,0,0,0,100
39,23,2,0,0,0,0,0,100
40,23,1,0,0,0,0,0,100
41,23,2,0,0,0,0,0,0
1,24,2,0,0,0,0,0,0
2,24,1,0,0,0,0,0,0
3,24,2,0,0,0,0,0,0
4,24,1,0,100,100,0,0,100
5,24,2,0,0,0,0,0,100
6,24,1,0,0,0,0,0,0
7,24,2,0,0,0,0,0,100
8,24,1,0,0,0,0,0,0
9,24,2,0,0,0,0,0,100
10,24,1,0,0,0,0,0,100
11,24,2,0,0,0,0,0,100
12,24,1,0,0,0,0,0,0
13,24,2,0,0,0,0,0,100
14,24,1,0,0,0,0,0,0
15,24,2,0,0,0,0,0,100
16,24,1,0,0,0,0,0,0
17,24,2,0,0,0,0,0,0
18,24,1,0,0,100,100,100,0
19,24,2,0,0,0,0,0,100
20,24,1,0,0,0,0,0,0
21,24,2,0,0,0,0,0,0
22,24,1,0,0,0,100,0,100
23,24,2,0,0,0,0,0,100
24,24,1,0,0,0,0,0,100
25,24,2,0,100,0,0,0,100
26,24,1,0,0,0,0,0,100
27,24,2,0,0,0,0,0,100
28,24,1,0,0,0,0,0,100
29,24,2,0,0,0,0,0,0
30,24,1,0,100,100,0,0,100
31,24,2,0,0,0,0,0,100
32,24,1,0,0,0,0,0,0
33,24,2,0,0,0,0,0,100
34,24,1,0,0,0,0,0,100
35,24,2,0,0,0,0,0,100
37,24,1,0,0,0,0,0,100
38,24,2,0,0,0,0,0,0
39,24,1,0,100,0,0,0,100
40,24,2,0,0,0,0,0,0
41,24,1,0,0,0,0,0,0
1,25,1,0,0,0,0,0,0
2,25,2,0,0,0,0,100,100
3,25,1,0,0,0,0,0,0
4,25,2,0,100,0,0,100,100
5,25,1,0,0,100,0,0,100
6,25,2,0,0,0,0,0,100
7,25,1,0,100,0,0,0,100
8,25,2,0,0,0,0,0,0
9,25,1,0,0,100,0,0,100
10,25,2,0,0,0,0,0,100
11,25,1,0,100,0,0,0,100
12,25,2,0,0,0,0,0,100
13,25,1,0,0,0,0,0,0
14,25,2,0,0,0,0,0,0
15,25,1,0,0,0,0,0,100
16,25,2,0,0,0,100,0,0
17,25,1,0,100,0,0,0,100
18,25,2,0,0,100,0,0,0
19,25,1,0,0,0,0,0,0
20,25,2,0,100,0,100,0,0
21,25,1,0,0,0,0,0,100
22,25,2,0,0,0,0,0,100
23,25,1,0,100,100,0,0,100
24,25,2,0,100,0,0,100,100
25,25,1,0,0,0,0,0,0
26,25,2,0,0,0,0,0,100
27,25,1,0,0,0,0,0,100
28,25,2,0,0,0,0,0,100
29,25,1,0,0,0,0,0,0
30,25,2,0,100,0,0,0,0
31,25,1,0,0,0,0,0,0
32,25,2,0,0,0,0,0,0
33,25,1,0,0,0,0,0,100
34,25,2,0,0,0,0,0,0
35,25,1,0,0,0,0,0,0
37,25,2,0,0,0,0,0,100
38,25,1,0,0,0,0,0,0
39,25,2,0,0,0,100,0,100
40,25,1,0,0,0,0,0,0
41,25,2,0,0,0,0,0,0
1,26,2,0,0,0,0,0,100
2,26,1,0,0,0,0,0,100
3,26,2,0,0,0,0,100,100
4,26,1,0,0,0,0,0,0
5,26,2,0,0,0,0,0,0
6,26,1,0,100,0,0,0,0
7,26,2,0,0,0,0,0,100
8,26,1,0,0,0,0,0,0
9,26,2,0,100,0,0,100,0
10,26,1,0,0,0,0,0,100
11,26,2,0,0,0,0,0,100
12,26,1,0,0,0,0,0,0
13,26,2,0,0,0,0,0,100
14,26,1,0,0,0,0,0,0
15,26,2,0,0,0,100,0,100
16,26,1,0,0,0,0,0,100
17,26,2,0,0,0,0,0,100
18,26,1,0,0,100,0,100,0
19,26,2,0,0,0,0,0,0
20,26,1,0,0,0,0,0,100
21,26,2,0,0,0,0,0,100
22,26,1,0,0,0,100,0,100
23,26,2,0,100,100,0,0,0
24,26,1,0,0,100,0,0,100
25,26,2,0,0,0,0,0,0
26,26,1,0,0,0,100,0,0
27,26,2,0,0,100,0,0,0
28,26,1,0,0,100,0,0,0
29,26,2,0,0,0,0,0,100
30,26,1,0,100,0,0,0,0
31,26,2,0,0,0,0,0,0
32,26,1,0,0,0,0,0,0
33,26,2,0,0,0,0,0,100
34,26,1,0,0,0,0,0,100
35,26,2,0,0,0,0,0,100
37,26,1,0,0,100,0,0,100
38,26,2,0,0,0,0,0,0
39,26,1,0,0,100,100,0,100
40,26,2,0,0,0,0,0,100
41,26,1,0,0,0,0,0,0
1,27,1,0,0,0,0,0,0
2,27,2,0,0,0,0,100,100
3,27,1,0,100,0,0,0,0
4,27,2,0,0,0,0,0,100
5,27,1,0,0,0,0,0,100
6,27,2,0,100,100,0,0,0
7,27,1,0,0,0,0,0,100
8,27,2,0,0,0,0,0,0
9,27,1,0,100,0,0,0,0
10,27,2,0,0,0,0,0,100
11,27,1,0,0,0,0,0,100
12,27,2,0,0,0,0,0,0
13,27,1,0,0,0,0,100,100
14,27,2,0,0,0,0,0,0
15,27,1,0,100,0,0,0,100
16,27,2,0,0,0,100,0,100
17,27,1,0,0,0,0,0,0
18,27,2,0,0,100,100,0,0
19,27,1,0,0,0,0,0,0
20,27,2,0,0,0,0,0,0
21,27,1,0,0,0,0,0,100
22,27,2,0,0,0,0,0,100
23,27,1,0,0,0,0,0,0
24,27,2,0,100,0,0,0,100
25,27,1,0,0,0,0,0,0
26,27,2,0,0,0,0,0,0
27,27,1,0,0,0,0,0,0
28,27,2,0,0,0,0,0,100
29,27,1,0,0,100,0,0,100
30,27,2,0,0,0,0,0,100
31,27,1,0,0,0,0,0,0
32,27,2,0,0,0,0,0,0
33,27,1,0,0,0,0,0,100
34,27,2,0,0,0,0,0,0
35,27,1,0,0,0,0,100,100
37,27,2,0,0,100,0,0,0
38,27,1,0,100,0,0,0,0
39,27,2,0,100,0,100,0,100
40,27,1,0,0,0,100,100,100
41,27,2,0,0,0,0,0,0
1,28,2,0,0,0,0,0,0
2,28,1,0,0,0,0,0,100
3,28,2,0,0,100,0,0,0
4,28,1,0,0,100,100,0,100
5,28,2,0,0,0,0,100,100
6,28,1,0,0,100,100,0,0
7,28,2,0,0,0,0,0,100
8,28,1,0,0,0,0,0,0
9,28,2,0,100,0,0,0,0
10,28,1,0,0,0,0,0,0
11,28,2,0,100,0,0,100,100
12,28,1,0,0,0,0,0,0
13,28,2,0,0,100,0,0,100
14,28,1,0,0,0,0,0,0
15,28,2,0,0,100,100,0,100
16,28,1,0,0,0,0,0,100
17,28,2,0,0,100,0,0,100
18,28,1,0,0,0,100,0,100
19,28,2,0,0,0,0,0,0
20,28,1,0,100,0,0,0,100
21,28,2,0,0,0,0,0,100
22,28,1,0,0,0,0,0,100
23,28,2,0,0,0,0,0,100
24,28,1,0,0,100,0,0,100
25,28,2,0,0,0,0,0,0
26,28,1,0,0,0,0,0,100
27,28,2,0,0,0,0,0,100
28,28,1,0,0,0,0,0,100
29,28,2,0,100,0,0,0,100
30,28,1,0,100,0,0,100,0
31,28,2,0,0,0,0,0,0
32,28,1,0,100,100,100,0,0
33,28,2,0,0,0,0,0,100
34,28,1,0,0,0,0,0,0
36,28,2,0,0,0,0,0,0
37,28,1,0,0,0,0,0,0
38,28,2,0,0,0,0,0,100
39,28,1,0,0,0,0,0,100
40,28,2,0,0,0,0,0,100
41,28,1,0,0,0,0,0,0
1,29,1,0,100,0,0,0,0
2,29,2,0,100,100,0,0,0
3,29,1,0,100,0,0,0,0
4,29,2,0,0,0,0,100,100
5,29,1,0,100,0,0,0,100
6,29,2,0,0,0,0,0,100
7,29,1,0,0,0,0,0,0
8,29,2,0,0,0,0,0,100
9,29,1,0,0,0,0,0,0
10,29,2,0,0,0,0,0,0
11,29,1,0,0,100,0,0,100
12,29,2,0,0,0,0,0,0
13,29,1,0,0,100,0,0,100
14,29,2,0,0,0,0,0,100
15,29,1,0,0,0,0,0,100
16,29,2,0,0,0,0,0,100
17,29,1,0,0,0,0,0,0
18,29,2,0,100,0,0,0,0
19,29,1,0,0,0,0,0,0
20,29,2,0,0,100,0,0,0
21,29,1,0,100,100,0,0,100
22,29,2,0,0,0,0,0,100
23,29,1,0,0,0,0,100,100
24,29,2,0,100,0,0,0,0
25,29,1,0,0,0,0,0,0
26,29,2,0,100,0,0,0,100
27,29,1,0,0,0,0,0,100
28,29,2,0,0,100,0,0,100
29,29,1,0,0,0,0,0,100
30,29,2,0,100,0,0,100,100
31,29,1,0,0,0,0,0,100
32,29,2,0,0,100,0,0,0
33,29,1,0,0,0,0,0,0
34,29,2,0,0,0,0,0,0
36,29,1,0,0,0,0,0,100
37,29,2,0,0,0,0,0,0
38,29,1,0,0,0,0,0,0
39,29,2,0,0,0,0,0,100
40,29,1,0,0,0,0,0,100
41,29,2,0,100,0,0,0,0
1,30,2,0,0,0,0,0,0
2,30,1,0,100,0,0,0,0
3,30,2,0,0,100,0,0,0
4,30,1,0,100,100,0,0,100
5,30,2,0,0,0,0,0,100
6,30,1,0,100,0,0,0,0
7,30,2,0,0,0,0,0,100
8,30,1,0,0,0,0,0,0
9,30,2,0,0,0,0,0,0
10,30,1,0,0,0,0,0,100
11,30,2,0,0,0,0,0,100
12,30,1,0,0,0,0,0,0
13,30,2,0,0,0,0,0,100
14,30,1,0,100,0,0,0,0
15,30,2,0,0,0,0,0,0
16,30,1,0,0,0,0,0,100
17,30,2,0,0,0,0,0,100
18,30,1,0,0,0,100,0,0
19,30,2,0,0,0,0,0,0
20,30,1,0,0,0,0,0,100
21,30,2,0,0,100,0,0,0
22,30,1,0,0,0,0,0,100
23,30,2,0,0,0,0,0,100
24,30,1,0,0,0,0,100,100
25,30,2,0,0,0,0,0,100
26,30,1,0,0,0,0,0,100
27,30,2,0,0,100,0,0,100
28,30,1,0,0,0,0,0,0
29,30,2,0,0,0,0,0,100
30,30,1,0,100,0,0,0,100
31,30,2,0,0,100,0,100,0
32,30,1,0,0,0,0,0,0
33,30,2,0,0,0,0,0,100
34,30,1,0,0,0,0,0,0
36,30,2,0,0,0,0,0,100
37,30,1,0,0,0,0,0,0
38,30,2,0,0,0,0,0,0
39,30,1,0,0,0,0,0,100
40,30,2,0,0,100,0,0,100
41,30,1,0,0,0,0,0,100
1,31,1,0,0,100,0,0,100
2,31,2,0,100,0,0,0,100
3,31,1,0,100,0,0,0,0
4,31,2,0,100,0,100,0,100
5,31,1,0,100,100,0,0,100
6,31,2,0,0,0,0,0,100
7,31,1,0,100,0,0,0,100
8,31,2,0,0,0,100,0,0
9,31,1,0,0,0,0,0,100
10,31,2,0,0,0,0,0,0
11,31,1,0,100,100,0,0,100
12,31,2,0,0,0,0,0,100
13,31,1,0,0,0,0,0,0
14,31,2,0,0,0,0,0,0
15,31,1,0,0,0,0,0,100
16,31,2,0,0,0,0,0,100
17,31,1,0,0,0,0,0,100
18,31,2,0,100,0,100,0,100
19,31,1,0,0,100,0,0,0
20,31,2,0,0,0,0,0,100
21,31,1,0,0,0,0,100,100
22,31,2,0,0,0,100,0,100
23,31,1,0,0,0,100,0,100
24,31,2,0,0,0,0,0,100
25,31,1,0,0,0,100,0,0
26,31,2,0,0,0,0,100,0
27,31,1,0,0,0,0,0,100
28,31,2,0,0,0,0,0,100
29,31,1,0,0,0,0,0,100
30,31,2,0,100,100,0,0,0
31,31,1,0,0,0,0,0,100
32,31,2,0,0,0,0,0,100
33,31,1,0,0,0,0,0,100
34,31,2,0,0,0,0,0,0
36,31,1,0,0,0,0,0,100
37,31,2,0,0,0,100,0,0
38,31,1,0,0,0,0,0,0
39,31,2,0,0,0,0,0,100
40,31,1,0,0,100,0,0,100
41,31,2,0,0,0,0,0,0
1,32,2,0,0,0,0,0,0
2,32,1,0,0,0,0,0,0
3,32,2,0,100,0,100,0,100
4,32,1,0,0,100,0,0,0
5,32,2,0,0,0,0,0,100
6,32,1,0,0,0,0,0,0
7,32,2,0,100,100,0,0,0
8,32,1,0,0,0,0,0,0
9,32,2,0,100,0,0,0,0
10,32,1,0,0,0,0,0,100
11,32,2,0,0,0,0,0,100
12,32,1,0,0,0,0,0,0
13,32,2,0,100,100,0,0,100
14,32,1,0,0,0,0,0,0
15,32,2,0,0,0,0,0,0
16,32,1,0,0,0,0,0,100
17,32,2,0,0,0,0,0,0
18,32,1,0,0,0,0,0,0
19,32,2,0,0,0,0,0,0
20,32,1,0,0,0,0,0,0
21,32,2,0,0,100,100,0,100
22,32,1,0,0,0,0,0,100
23,32,2,0,100,0,0,0,100
24,32,1,0,0,0,0,0,100
25,32,2,0,0,0,0,0,100
26,32,1,0,0,0,0,0,100
27,32,2,0,0,0,0,0,0
28,32,1,0,0,0,0,0,100
29,32,2,0,0,0,0,0,100
30,32,1,0,0,100,0,0,0
31,32,2,0,0,0,0,0,0
32,32,1,0,0,0,0,0,0
33,32,2,0,100,0,0,0,0
34,32,1,0,0,0,0,0,0
36,32,2,0,0,0,0,0,0
37,32,1,0,0,0,0,0,100
38,32,2,0,0,0,0,0,0
39,32,1,0,0,0,0,0,100
40,32,2,0,100,0,0,0,0
41,32,1,0,0,0,0,0,0
